Time,Idx,PosX,PosY,PosZ,RotX,RotY,RotZ
2018-11-27 16:25:03:33.66,1,0.7209288,0.8780884,0.09676188,341.4146,313.1382,304.4667
2018-11-27 16:25:03:33.66,2,1.012441,0.976105,-0.1320985,331.5518,104.4607,176.8094
2018-11-27 16:25:03:33.70,0,0.5909021,0.9030451,-0.2723373,6.404689,209.014,121.4412
2018-11-27 16:25:03:33.70,1,0.7074287,0.8896861,0.08683616,339.8621,310.4286,301.2017
2018-11-27 16:25:03:33.70,2,1.019807,0.9770511,-0.1260946,330.5815,103.3404,177.5842
2018-11-27 16:25:03:33.74,0,0.5865504,0.9176112,-0.2668229,4.582891,210.9178,123.9041
2018-11-27 16:25:03:33.74,1,0.6933161,0.9040046,0.08262783,337.1898,308.7007,299.1354
2018-11-27 16:25:03:33.74,2,1.025828,0.9780354,-0.1211796,331.4568,102.8287,177.6091
2018-11-27 16:25:03:33.78,0,0.5834197,0.9303198,-0.269654,4.080622,210.1639,125.7953
2018-11-27 16:25:03:33.78,1,0.6829001,0.918968,0.08809131,334.2044,308.6472,297.3044
2018-11-27 16:25:03:33.78,2,1.028928,0.9784698,-0.1190583,332.6295,102.3324,178.1942
2018-11-27 16:25:03:33.82,0,0.5780215,0.9471404,-0.2802704,4.470969,208.3201,128.2341
2018-11-27 16:25:03:33.82,1,0.6709839,0.9429662,0.1063993,329.3966,312.5588,293.4147
2018-11-27 16:25:03:33.82,2,1.02944,0.9775875,-0.1191406,334.028,102.627,178.8153
2018-11-27 16:25:03:33.86,0,0.5726459,0.9589339,-0.2925315,5.297415,206.5916,129.6048
2018-11-27 16:25:03:33.86,1,0.6636117,0.9628889,0.1277225,326.0311,316.6452,290.5579
2018-11-27 16:25:03:33.86,2,1.028349,0.9758646,-0.1202686,335.0177,104.0364,178.7931
2018-11-27 16:25:03:33.90,0,0.5841476,0.9715664,-0.3078288,6.362767,204.0245,131.3492
2018-11-27 16:25:03:33.90,1,0.659741,0.9922411,0.1655478,321.8388,325.3398,285.7864
2018-11-27 16:25:03:33.90,2,1.025132,0.9717631,-0.1229468,337.9476,105.5512,178.2317
2018-11-27 16:25:04:33.94,0,0.5855665,0.9810112,-0.3264882,7.617129,201.4055,132.845
2018-11-27 16:25:04:33.94,1,0.6645173,1.019444,0.2072189,318.223,335.4366,281.0472
2018-11-27 16:25:04:33.94,2,1.020937,0.9677845,-0.1251748,341.7682,105.8205,177.7602
2018-11-27 16:25:04:33.98,0,0.5976961,0.9841974,-0.3384047,8.847612,199.023,133.7798
2018-11-27 16:25:04:33.98,1,0.6749357,1.038552,0.2403055,316.0619,343.7187,277.7573
2018-11-27 16:25:04:33.98,2,1.019412,0.9671761,-0.1266621,343.1244,106.6292,177.7679
2018-11-27 16:25:04:34.02,0,0.6045853,0.9870861,-0.3549293,10.43061,195.3104,134.1527
2018-11-27 16:25:04:34.02,1,0.6975529,1.060625,0.2833766,315.2084,356.4677,272.96
2018-11-27 16:25:04:34.02,2,1.017911,0.9677192,-0.1279023,342.651,106.5344,177.4549
2018-11-27 16:25:04:34.06,0,0.6077714,0.9850909,-0.3645192,11.26877,193.3676,134.4014
2018-11-27 16:25:04:34.06,1,0.7189618,1.073339,0.3127461,315.7142,6.030615,269.3013
2018-11-27 16:25:04:34.06,2,1.015968,0.9662751,-0.1306491,343.0307,106.7636,176.8184
2018-11-27 16:25:04:34.10,0,0.6158417,0.9806927,-0.3735469,12.1376,191.9556,134.3106
2018-11-27 16:25:04:34.10,1,0.7531618,1.087648,0.3480785,316.0054,17.17863,266.4978
2018-11-27 16:25:04:34.10,2,1.013619,0.9646453,-0.1352363,343.4919,107.7615,176.603
2018-11-27 16:25:04:34.14,0,0.6254722,0.9714109,-0.3779433,13.01604,190.8541,133.6451
2018-11-27 16:25:04:34.14,1,0.790678,1.096592,0.3747278,316.7748,28.08154,264.4357
2018-11-27 16:25:04:34.14,2,1.010843,0.9627947,-0.1393533,344.0506,108.304,176.1691
2018-11-27 16:25:04:34.18,0,0.6378649,0.961382,-0.3777798,13.7103,190.2877,132.6622
2018-11-27 16:25:04:34.18,1,0.8223118,1.099949,0.3901179,318.1153,35.98569,263.1874
2018-11-27 16:25:04:34.18,2,1.008825,0.9620363,-0.1418337,344.4271,108.7419,175.8254
2018-11-27 16:25:04:34.22,0,0.6685785,0.9475976,-0.3729547,14.49018,190.2183,131.1235
2018-11-27 16:25:04:34.22,1,0.8673244,1.100007,0.4039487,319.4309,45.46356,262.9888
2018-11-27 16:25:04:34.22,2,1.006749,0.9617726,-0.1441424,344.8834,108.7819,174.9601
2018-11-27 16:25:04:34.26,0,0.6823717,0.9370138,-0.3708887,14.47237,190.194,129.9635
2018-11-27 16:25:04:34.26,1,0.9036525,1.095446,0.4092334,320.5984,52.10046,263.5438
2018-11-27 16:25:04:34.26,2,1.005816,0.9613086,-0.1464,344.8995,109.1864,174.7941
2018-11-27 16:25:04:34.30,0,0.6928433,0.9238037,-0.3688217,14.86513,189.4133,128.1847
2018-11-27 16:25:04:34.30,1,0.9517555,1.085419,0.4105427,322.9328,59.58448,265.4817
2018-11-27 16:25:04:34.30,2,1.004795,0.9614511,-0.1484481,345.2886,109.6829,174.1635
2018-11-27 16:25:04:34.34,0,0.7109166,0.9109765,-0.3652536,15.67822,188.3052,126.6868
2018-11-27 16:25:04:34.34,1,0.9976124,1.072597,0.4059045,324.3795,65.82471,268.3187
2018-11-27 16:25:04:34.34,2,1.003756,0.9614189,-0.149671,345.5103,109.9054,173.7608
2018-11-27 16:25:04:34.39,0,0.7089051,0.9011247,-0.3656188,16.89384,186.6882,125.0687
2018-11-27 16:25:04:34.39,1,1.039798,1.056751,0.3965455,324.9513,71.33649,271.6173
2018-11-27 16:25:04:34.39,2,1.003804,0.9610421,-0.1480655,345.2947,109.6159,172.9931
2018-11-27 16:25:04:34.43,0,0.7048345,0.8950074,-0.3664692,17.48689,185.8805,124.0774
2018-11-27 16:25:04:34.43,1,1.067052,1.043165,0.3876076,325.051,73.76015,275.4776
2018-11-27 16:25:04:34.43,2,1.002845,0.961255,-0.1453871,345.716,108.511,172.529
2018-11-27 16:25:04:34.47,0,0.7047187,0.8888041,-0.3654162,17.65018,185.2513,123.1761
2018-11-27 16:25:04:34.47,1,1.097462,1.023499,0.3735797,325.4264,76.51798,281.1392
2018-11-27 16:25:04:34.47,2,1.002254,0.9619523,-0.1404777,346.3928,107.7287,173.0671
2018-11-27 16:25:04:34.51,0,0.7020687,0.885911,-0.3650303,17.34519,185.0132,122.9289
2018-11-27 16:25:04:34.51,1,1.116,1.008906,0.3630376,326.0356,78.99502,284.7551
2018-11-27 16:25:04:34.51,2,1.00165,0.9619625,-0.1360114,347.2517,106.9793,173.3989
2018-11-27 16:25:04:34.55,0,0.7004353,0.8831988,-0.3639086,17.12159,184.7658,122.8382
2018-11-27 16:25:04:34.55,1,1.134301,0.9908738,0.3510156,327.3983,80.03456,290.5031
2018-11-27 16:25:04:34.55,2,1.000237,0.9613503,-0.1294273,348.9474,105.7928,173.9659
2018-11-27 16:25:04:34.59,0,0.6859697,0.8818167,-0.3652615,16.65978,184.9541,122.8298
2018-11-27 16:25:04:34.59,1,1.142901,0.9766617,0.3435389,327.961,81.40204,293.5695
2018-11-27 16:25:04:34.59,2,1.000262,0.9616345,-0.1232279,351.4944,105.3685,173.5587
2018-11-27 16:25:04:34.63,0,0.6813527,0.8823532,-0.3647397,16.22151,183.6319,122.2422
2018-11-27 16:25:04:34.63,1,1.143285,0.9708509,0.341471,329.4099,82.36868,294.4771
2018-11-27 16:25:04:34.63,2,1.000486,0.96338,-0.1210043,352.4994,105.5298,172.2385
2018-11-27 16:25:04:34.67,0,0.6758469,0.883488,-0.3628331,16.92722,183.067,121.4261
2018-11-27 16:25:04:34.67,1,1.138156,0.9687214,0.3486762,330.8211,82.76243,294.4672
2018-11-27 16:25:04:34.67,2,1.003882,0.963136,-0.1153763,350.1095,104.4996,172.389
2018-11-27 16:25:04:34.71,0,0.6686094,0.8864444,-0.3599659,16.2753,184.5941,121.613
2018-11-27 16:25:04:34.71,1,1.122824,0.9751396,0.3677585,330.0746,80.52422,293.8546
2018-11-27 16:25:04:34.71,2,1.006086,0.9617968,-0.1131902,347.3226,104.2246,172.6671
2018-11-27 16:25:04:34.75,0,0.6616596,0.8903592,-0.3570005,15.80286,185.8499,122.0323
2018-11-27 16:25:04:34.75,1,1.103836,0.985091,0.3891616,330.0692,77.58956,292.3145
2018-11-27 16:25:04:34.75,2,1.007447,0.9612561,-0.1128393,346.6276,104.5506,173.7691
2018-11-27 16:25:04:34.79,0,0.6499692,0.8967932,-0.3532806,15.62107,187.1444,122.7846
2018-11-27 16:25:04:34.79,1,1.065478,1.006154,0.4197968,329.7705,74.19916,287.0219
2018-11-27 16:25:04:34.79,2,1.009264,0.9612051,-0.1121147,347.6235,104.8559,174.5399
2018-11-27 16:25:04:34.83,0,0.6443063,0.902305,-0.3485084,15.44544,188.5408,123.4507
2018-11-27 16:25:04:34.83,1,1.029641,1.025908,0.4407125,328.7857,70.28202,282.4788
2018-11-27 16:25:04:34.83,2,1.011274,0.9607072,-0.1110504,347.7244,105.0335,174.6536
2018-11-27 16:25:04:34.87,0,0.6346345,0.9112518,-0.3412905,14.69872,191.5522,124.7462
2018-11-27 16:25:04:34.87,1,0.9731369,1.055697,0.4613022,326.6645,63.45797,276.3723
2018-11-27 16:25:04:34.87,2,1.014236,0.9604322,-0.1087727,348.2175,104.974,174.9561
2018-11-27 16:25:04:34.91,0,0.6265167,0.9182978,-0.3344694,14.27913,193.9916,125.6967
2018-11-27 16:25:04:34.91,1,0.9261788,1.078569,0.4676015,323.9902,57.10941,271.9985
2018-11-27 16:25:04:34.91,2,1.016154,0.9604486,-0.1068003,348.6941,104.8197,175.2299
2018-11-27 16:25:05:34.95,0,0.6187847,0.9280484,-0.3220261,13.04033,197.9251,127.0762
2018-11-27 16:25:05:34.95,1,0.8611618,1.105793,0.4593549,318.7476,47.0756,266.6451
2018-11-27 16:25:05:34.95,2,1.018362,0.9605039,-0.1031569,349.4171,104.2485,175.3221
2018-11-27 16:25:05:34.99,0,0.6119747,0.9371693,-0.3074879,11.96432,201.6643,128.3894
2018-11-27 16:25:05:34.99,1,0.7999662,1.124479,0.4337764,313.8753,36.02849,262.1603
2018-11-27 16:25:05:34.99,2,1.021132,0.9603819,-0.09815425,350.1908,103.6254,175.1507
2018-11-27 16:25:05:35.03,0,0.6099213,0.9431233,-0.295142,11.41289,204.3201,129.3873
2018-11-27 16:25:05:35.03,1,0.7607251,1.130754,0.4064276,312.0687,27.1854,260.0148
2018-11-27 16:25:05:35.03,2,1.023459,0.9603536,-0.0945819,349.6911,103.1762,175.2634
2018-11-27 16:25:05:35.07,0,0.6103463,0.9494232,-0.2775617,11.05125,207.1592,130.5768
2018-11-27 16:25:05:35.07,1,0.717669,1.128104,0.3608385,311.389,13.2953,259.7319
2018-11-27 16:25:05:35.07,2,1.026233,0.9600163,-0.08841413,347.8861,102.5367,176.2813
2018-11-27 16:25:05:35.11,0,0.6140035,0.9538202,-0.2586468,10.64259,210.4057,131.7332
2018-11-27 16:25:05:35.11,1,0.6836269,1.112217,0.3049123,312.6379,357.8566,261.5486
2018-11-27 16:25:05:35.11,2,1.028168,0.9600972,-0.08280164,347.9643,101.9653,175.959
2018-11-27 16:25:05:35.16,0,0.6178174,0.9559972,-0.2448178,10.8652,212.6817,132.4257
2018-11-27 16:25:05:35.16,1,0.6647686,1.094634,0.2599068,313.8442,345.2027,264.7681
2018-11-27 16:25:05:35.16,2,1.029836,0.9599535,-0.07835203,347.4174,101.5242,176.1209
2018-11-27 16:25:05:35.20,0,0.6521337,0.9557782,-0.2200536,11.30957,215.6014,133.0854
2018-11-27 16:25:05:35.20,1,0.6466513,1.064417,0.1967211,316.9592,326.644,271.5397
2018-11-27 16:25:05:35.20,2,1.031984,0.9595637,-0.07272977,346.549,100.78,176.1084
2018-11-27 16:25:05:35.24,0,0.6703559,0.9566532,-0.2017588,11.2373,218.4567,133.3828
2018-11-27 16:25:05:35.24,1,0.6433016,1.031507,0.139459,320.6014,310.0061,278.1429
2018-11-27 16:25:05:35.24,2,1.03394,0.9595262,-0.06745702,344.3315,100.2857,176.0443
2018-11-27 16:25:07:35.34,0,0.4211491,1.297694,-0.25116,21.63188,201.5668,191.1012
2018-11-27 16:25:07:35.34,1,0.6684828,0.9427922,0.101206,2.898866,328.1562,285.4828
2018-11-27 16:25:07:35.34,2,1.009557,0.9588156,-0.1022437,348.8906,106.4698,180.5116
2018-11-27 16:25:07:35.39,0,0.4356394,1.361325,-0.2506946,20.55823,206.512,201.9967
2018-11-27 16:25:07:35.39,1,0.6631256,0.9506702,0.09947187,3.95791,327.5343,282.9272
2018-11-27 16:25:07:35.39,2,1.007271,0.9579296,-0.09897143,350.2609,105.7089,181.197
2018-11-27 16:25:07:35.43,0,0.4532765,1.406866,-0.2518409,17.60318,210.1019,209.8054
2018-11-27 16:25:07:35.43,1,0.6605686,0.9563634,0.09877992,5.401011,327.829,280.8299
2018-11-27 16:25:07:35.43,2,1.0041,0.9568025,-0.09795231,350.5005,105.5781,181.4086
2018-11-27 16:25:07:35.47,0,0.4703962,1.437502,-0.2529961,14.9629,212.8442,215.4764
2018-11-27 16:25:07:35.47,1,0.6583582,0.9601156,0.09808952,6.949664,327.8046,279.3068
2018-11-27 16:25:07:35.47,2,1.002036,0.9561785,-0.09701341,350.4802,105.617,181.5012
2018-11-27 16:25:07:35.51,0,0.5108277,1.476469,-0.2499289,11.04419,215.8031,222.6208
2018-11-27 16:25:07:35.51,1,0.6564804,0.9639279,0.09772748,8.961408,328.1088,277.676
2018-11-27 16:25:07:35.51,2,0.9996187,0.9552848,-0.09556323,350.9613,105.4333,181.7433
2018-11-27 16:25:07:35.55,0,0.5335935,1.500473,-0.250357,7.912939,217.2618,227.4222
2018-11-27 16:25:07:35.55,1,0.6553298,0.9662671,0.09745806,9.957119,328.0621,276.6017
2018-11-27 16:25:07:35.55,2,0.9978092,0.9546876,-0.09477907,351.4476,105.3424,181.8548
2018-11-27 16:25:07:35.59,0,0.5646337,1.527837,-0.2510301,3.259715,217.8997,233.2044
2018-11-27 16:25:07:35.59,1,0.6542096,0.9682373,0.09688032,11.446,328.1589,275.5889
2018-11-27 16:25:07:35.59,2,0.9951887,0.9538289,-0.09454483,351.0167,105.5478,182.0911
2018-11-27 16:25:07:35.63,0,0.5957153,1.549814,-0.2523435,359.0135,218.1513,238.722
2018-11-27 16:25:07:35.63,1,0.6536523,0.969268,0.09603304,12.71676,328.0311,274.8227
2018-11-27 16:25:07:35.63,2,0.9932021,0.9533165,-0.09361631,351.222,105.3886,182.2262
2018-11-27 16:25:07:35.67,0,0.6183981,1.56311,-0.2536665,355.986,217.7844,242.6211
2018-11-27 16:25:07:35.67,1,0.6530135,0.9698454,0.09495842,13.06133,327.395,274.4608
2018-11-27 16:25:07:35.67,2,0.9919,0.9528563,-0.09318525,351.0959,105.3549,182.3602
2018-11-27 16:25:07:35.71,0,0.6478249,1.576576,-0.2555121,352.1738,215.98,247.6783
2018-11-27 16:25:07:35.71,1,0.6522776,0.9698742,0.09320062,12.88143,326.5954,274.304
2018-11-27 16:25:07:35.71,2,0.9903747,0.9522557,-0.09287149,350.6059,105.5074,182.5748
2018-11-27 16:25:07:35.75,0,0.6683986,1.583843,-0.2562091,349.648,214.5535,251.0644
2018-11-27 16:25:07:35.75,1,0.6516804,0.9690679,0.09191865,12.84459,325.9356,274.3388
2018-11-27 16:25:07:35.75,2,0.9892188,0.9521977,-0.09283859,350.2183,105.5965,182.6716
2018-11-27 16:25:07:35.79,0,0.6931058,1.591309,-0.2560802,346.437,212.2872,254.6506
2018-11-27 16:25:07:35.79,1,0.6513268,0.9670225,0.09062999,12.80553,325.3404,274.7699
2018-11-27 16:25:07:35.79,2,0.9879066,0.9517765,-0.09271699,349.8792,105.458,182.8131
2018-11-27 16:25:08:35.83,0,0.7128724,1.595742,-0.2545772,343.6489,209.7318,257.5526
2018-11-27 16:25:08:35.83,1,0.6509694,0.9643097,0.08985662,12.86017,325.049,275.3279
2018-11-27 16:25:08:35.83,2,0.9874566,0.9512244,-0.09219056,349.5934,105.309,183.015
2018-11-27 16:25:08:35.87,0,0.7237178,1.597551,-0.2525281,341.8233,207.806,259.0022
2018-11-27 16:25:08:35.87,1,0.6507437,0.9623665,0.08954853,12.86555,324.9076,275.8244
2018-11-27 16:25:08:35.87,2,0.987283,0.9511666,-0.09171635,349.5397,104.9827,183.1361
2018-11-27 16:25:08:35.91,0,0.7303392,1.598729,-0.2492285,340.31,206.3273,259.5226
2018-11-27 16:25:08:35.91,1,0.6498451,0.9605306,0.08936167,12.62968,324.7449,276.377
2018-11-27 16:25:08:35.91,2,0.9877349,0.9511228,-0.0907312,349.7836,104.3956,183.1403
2018-11-27 16:25:08:35.95,0,0.730244,1.597796,-0.2464939,339.5404,205.2585,259.1483
2018-11-27 16:25:08:35.95,1,0.648605,0.959547,0.08923048,12.46337,324.6393,276.8169
2018-11-27 16:25:08:35.95,2,0.9885436,0.9511122,-0.09014827,349.679,104.0335,183.2064
2018-11-27 16:25:08:35.99,0,0.7201222,1.593405,-0.2426832,339.3456,205.6898,256.5818
2018-11-27 16:25:08:35.99,1,0.6466926,0.9584629,0.08929884,12.08934,324.6307,277.3
2018-11-27 16:25:08:35.99,2,0.9901707,0.9512131,-0.08959168,349.4408,103.5844,183.2202
2018-11-27 16:25:08:36.03,0,0.7060844,1.586894,-0.2392326,339.4153,206.4973,253.2325
2018-11-27 16:25:08:36.03,1,0.6452067,0.9578213,0.08945578,11.77848,324.5696,277.6724
2018-11-27 16:25:08:36.03,2,0.9916448,0.9512802,-0.08904129,349.1941,103.1637,183.1528
2018-11-27 16:25:08:36.07,0,0.6803366,1.571871,-0.2334841,339.9473,208.4219,247.0124
2018-11-27 16:25:08:36.07,1,0.6431664,0.9573152,0.08980113,11.20032,324.8432,277.9824
2018-11-27 16:25:08:36.07,2,0.9938257,0.951419,-0.08815724,349.3622,102.3781,182.95
2018-11-27 16:25:08:36.11,0,0.6561166,1.55536,-0.228543,340.5681,209.9621,241.1316
2018-11-27 16:25:08:36.11,1,0.6415977,0.9571823,0.09005678,10.49848,324.8413,278.3001
2018-11-27 16:25:08:36.11,2,0.9954421,0.951565,-0.08794469,349.5539,101.7994,182.7377
2018-11-27 16:25:08:36.15,0,0.6173329,1.523284,-0.2209552,342.2806,213.1647,231.1989
2018-11-27 16:25:08:36.15,1,0.6405513,0.956974,0.0903396,9.328657,324.8778,278.7718
2018-11-27 16:25:08:36.15,2,0.9978325,0.95202,-0.08809,349.9052,101.1803,182.4227
2018-11-27 16:25:08:36.19,0,0.5787753,1.478672,-0.2145837,344.8212,216.3032,220.053
2018-11-27 16:25:08:36.19,1,0.641211,0.9561305,0.09059888,8.473558,325.1521,279.1432
2018-11-27 16:25:08:36.19,2,0.9995493,0.9528077,-0.08987206,350.0148,100.9055,182.2215
2018-11-27 16:25:08:36.23,0,0.554939,1.437222,-0.2076425,347.2617,218.9085,210.9975
2018-11-27 16:25:08:36.23,1,0.6426299,0.9556358,0.09071106,7.957755,325.0988,279.3111
2018-11-27 16:25:08:36.23,2,1.001047,0.9535445,-0.09174877,349.8698,101.0414,182.0181
2018-11-27 16:25:08:36.27,0,0.5288765,1.372659,-0.203783,350.9118,220.255,199.8665
2018-11-27 16:25:08:36.27,1,0.645226,0.9549817,0.09082776,7.535315,325.1289,279.4402
2018-11-27 16:25:08:36.27,2,1.002761,0.9546571,-0.09461135,349.5894,101.3791,181.94
2018-11-27 16:25:08:36.31,0,0.5149211,1.319119,-0.2010458,352.6484,221.5056,190.6453
2018-11-27 16:25:08:36.31,1,0.6480603,0.9545373,0.09077853,7.136341,325.0923,279.4798
2018-11-27 16:25:08:36.31,2,1.003914,0.9552698,-0.09714586,348.98,101.7262,181.759
2018-11-27 16:25:08:36.35,0,0.5069811,1.24407,-0.200451,353.9351,222.5314,179.1037
2018-11-27 16:25:08:36.35,1,0.6519189,0.9541348,0.09052914,6.490397,324.925,279.5473
2018-11-27 16:25:08:36.35,2,1.005371,0.9562511,-0.1004332,347.958,102.4002,181.5093
2018-11-27 16:25:08:36.39,0,0.509437,1.17106,-0.1989084,354.8828,226.1194,166.6812
2018-11-27 16:25:08:36.39,1,0.6564158,0.9529688,0.08987325,5.882608,324.5334,279.6282
2018-11-27 16:25:08:36.39,2,1.006839,0.9572497,-0.1036316,346.5694,103.2217,181.1707
2018-11-27 16:25:08:36.43,0,0.5189217,1.119165,-0.1983772,355.6679,228.248,158.8785
2018-11-27 16:25:08:36.43,1,0.6601087,0.951546,0.08951181,5.889788,324.6041,279.7599
2018-11-27 16:25:08:36.43,2,1.007567,0.9580662,-0.10597,345.0097,103.935,180.7123
2018-11-27 16:25:08:36.47,0,0.5368915,1.058851,-0.197308,358.5496,231.6022,148.9847
2018-11-27 16:25:08:36.47,1,0.6656961,0.9488574,0.08916301,5.836769,324.4537,279.8839
2018-11-27 16:25:08:36.47,2,1.009185,0.9596387,-0.1087981,342.7628,104.894,180.0114
2018-11-27 16:25:08:36.51,0,0.5546489,1.021912,-0.1967474,359.1577,234.0639,143.5258
2018-11-27 16:25:08:36.51,1,0.6702797,0.9455845,0.08909076,6.428145,324.8588,280.0492
2018-11-27 16:25:08:36.51,2,1.010569,0.9605652,-0.1104453,340.8293,105.7531,179.6294
2018-11-27 16:25:08:36.55,0,0.57454,0.9820961,-0.1972935,0.2981903,235.6587,137.1582
2018-11-27 16:25:08:36.55,1,0.6776588,0.9407007,0.08950335,7.583666,325.357,280.3043
2018-11-27 16:25:08:36.55,2,1.012689,0.9628039,-0.1118217,339.1278,106.3352,178.8755
2018-11-27 16:25:08:36.59,0,0.5926912,0.9534208,-0.1965804,0.473942,238.9833,132.2627
2018-11-27 16:25:08:36.59,1,0.6852486,0.9345497,0.09031373,9.342108,326.8797,280.8796
2018-11-27 16:25:08:36.59,2,1.014775,0.9649789,-0.113851,337.4432,107.0958,178.8116
2018-11-27 16:25:08:36.63,0,0.6122144,0.9358664,-0.1929472,359.028,242.0302,129.4202
2018-11-27 16:25:08:36.63,1,0.6900984,0.9300714,0.09112763,10.8763,328.1926,281.4607
2018-11-27 16:25:08:36.63,2,1.016216,0.9665848,-0.1150475,336.6423,107.4956,178.6717
2018-11-27 16:25:08:36.67,0,0.623384,0.9196479,-0.1979523,5.781678,237.669,128.8384
2018-11-27 16:25:08:36.67,1,0.6944072,0.9255931,0.09232968,7.110049,325.4512,283.8668
2018-11-27 16:25:08:36.67,2,1.017827,0.9683416,-0.1164339,335.7871,108.0008,178.3068
2018-11-27 16:25:08:36.71,0,0.6301758,0.9139766,-0.2000197,8.2391,235.9567,129.0408
2018-11-27 16:25:08:36.71,1,0.6969713,0.9205979,0.09215873,6.946805,324.6399,285.1696
2018-11-27 16:25:08:36.71,2,1.019318,0.9694306,-0.1173714,335.162,108.4594,178.0023
2018-11-27 16:25:08:36.75,0,0.6356857,0.9086939,-0.2004274,8.49638,238.0363,127.9317
2018-11-27 16:25:08:36.75,1,0.6993886,0.9144152,0.0924471,9.645741,325.6986,286.0458
2018-11-27 16:25:08:36.75,2,1.022161,0.9711282,-0.1181639,334.3993,108.6164,177.7086
2018-11-27 16:25:08:36.79,0,0.6375401,0.9055272,-0.2024193,11.15572,237.3409,127.6351
2018-11-27 16:25:08:36.79,1,0.699875,0.9124752,0.09342152,9.143514,325.6679,287.005
2018-11-27 16:25:08:36.79,2,1.023283,0.9721633,-0.1205333,333.7561,108.4753,177.5593
2018-11-27 16:25:09:36.83,0,0.6369004,0.9053957,-0.2053481,11.53429,236.2867,127.5502
2018-11-27 16:25:09:36.83,1,0.69756,0.9128108,0.09588844,7.986547,325.8042,287.0851
2018-11-27 16:25:09:36.83,2,1.024339,0.9730937,-0.1217878,333.2141,108.4232,177.4577
2018-11-27 16:25:09:36.87,0,0.6334023,0.905711,-0.2118827,10.41898,235.442,127.4621
2018-11-27 16:25:09:36.87,1,0.6884999,0.9171979,0.1061415,6.876613,327.5658,286.5874
2018-11-27 16:25:09:36.87,2,1.024614,0.97351,-0.1235967,333.862,108.285,177.4251
2018-11-27 16:25:09:36.91,0,0.6312507,0.9064338,-0.2175377,10.28173,234.1029,127.3151
2018-11-27 16:25:09:36.91,1,0.6792969,0.9249401,0.1175294,5.445363,330.2378,285.9215
2018-11-27 16:25:09:36.91,2,1.023866,0.9729825,-0.1252359,334.5388,108.3792,177.6147
2018-11-27 16:25:09:36.95,0,0.6284032,0.9078649,-0.2246322,10.05493,232.8478,127.1671
2018-11-27 16:25:09:36.95,1,0.6657351,0.9418896,0.1378616,5.128534,335.7683,282.7952
2018-11-27 16:25:09:36.95,2,1.022878,0.9718243,-0.1271562,336.3953,108.3587,177.7979
2018-11-27 16:25:09:36.99,0,0.6264162,0.909879,-0.2300399,9.668146,232.1154,127.2866
2018-11-27 16:25:09:36.99,1,0.654967,0.9609424,0.1563238,7.346395,341.6694,278.7203
2018-11-27 16:25:09:36.99,2,1.02129,0.971018,-0.1282511,338.0531,108.2035,178.0647
2018-11-27 16:25:09:37.03,0,0.6239146,0.9121457,-0.2378865,9.517117,230.2427,127.9785
2018-11-27 16:25:09:37.03,1,0.640353,0.997588,0.1803578,10.78713,348.7457,270.7153
2018-11-27 16:25:09:37.03,2,1.019109,0.9700013,-0.1288846,340.0023,108.0962,177.9633
2018-11-27 16:25:09:37.07,0,0.6216234,0.9134917,-0.244327,10.21246,227.8969,128.7807
2018-11-27 16:25:09:37.07,1,0.6299902,1.030665,0.1973023,13.03331,353.0308,263.9067
2018-11-27 16:25:09:37.07,2,1.017096,0.9686064,-0.1296676,341.0248,108.3685,177.9016
2018-11-27 16:25:09:37.11,0,0.6169837,0.9151748,-0.2542711,11.95922,223.7986,129.7207
2018-11-27 16:25:09:37.11,1,0.6180776,1.082531,0.219766,14.01659,356.3369,254.4845
2018-11-27 16:25:09:37.11,2,1.01445,0.9667758,-0.1305645,342.6432,108.6218,177.9245
2018-11-27 16:25:09:37.15,0,0.6116575,0.9170228,-0.2639665,14.02307,219.3103,130.7484
2018-11-27 16:25:09:37.15,1,0.611848,1.14018,0.2385727,13.89722,358.3695,244.7987
2018-11-27 16:25:09:37.15,2,1.012231,0.9649606,-0.1307819,344.1871,109.0369,177.8912
2018-11-27 16:25:09:37.19,0,0.6075342,0.9188679,-0.2706435,15.40843,215.9274,131.4841
2018-11-27 16:25:09:37.19,1,0.6124476,1.184922,0.2503957,12.986,359.6226,237.6251
2018-11-27 16:25:09:37.19,2,1.010029,0.963477,-0.131008,345.013,109.3588,177.8586
2018-11-27 16:25:09:37.23,0,0.6019179,0.9217773,-0.2779544,16.55258,212.5568,132.4236
2018-11-27 16:25:09:37.23,1,0.6186008,1.242425,0.2608546,12.24767,359.6759,228.6488
2018-11-27 16:25:09:37.23,2,1.00619,0.961563,-0.1314939,346.1981,109.6412,177.7742
2018-11-27 16:25:09:37.27,0,0.5979426,0.9239256,-0.2822616,16.87134,210.9267,132.9771
2018-11-27 16:25:09:37.27,1,0.6266559,1.284497,0.2649677,10.55288,0.8441879,222.5247
2018-11-27 16:25:09:37.27,2,1.003625,0.9603791,-0.1309244,347.4707,109.6764,177.7617
2018-11-27 16:25:09:37.31,0,0.5938486,0.9265593,-0.2858656,16.55592,209.655,133.2549
2018-11-27 16:25:09:37.31,1,0.64038,1.337955,0.2655705,7.20337,0.8530908,214.4112
2018-11-27 16:25:09:37.31,2,1.000331,0.9586085,-0.1301485,348.4223,110.1713,177.7076
2018-11-27 16:25:09:37.35,0,0.5909535,0.9277961,-0.287258,15.96997,209.6808,133.2986
