Time,Idx,PosX,PosY,PosZ,RotX,RotY,RotZ
2018-11-27 16:18:50:17.39,1,1.304496,0.8787192,0.142608,6.700143,9.044248,297.2976
2018-11-27 16:18:50:17.39,2,1.421239,0.9950286,-0.2102273,345.1346,73.60129,186.8961
2018-11-27 16:18:50:17.43,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:50:17.43,1,1.236052,0.8860841,0.142724,9.456371,4.868152,287.9563
2018-11-27 16:18:50:17.43,2,1.405634,0.9917042,-0.2027681,345.9174,75.24812,187.4189
2018-11-27 16:18:50:17.47,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:50:17.47,1,1.162911,0.9073893,0.1445808,11.36148,359.8658,276.9438
2018-11-27 16:18:50:17.47,2,1.388388,0.987843,-0.1960021,346.9884,77.52725,188.1194
2018-11-27 16:18:51:17.51,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.51,1,1.110669,0.9330448,0.1464722,11.18798,355.2297,268.598
2018-11-27 16:18:51:17.51,2,1.376931,0.9895374,-0.1924005,347.4609,79.83009,189.0103
2018-11-27 16:18:51:17.55,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.55,1,1.05208,0.9762617,0.147315,9.054423,351.0057,258.4476
2018-11-27 16:18:51:17.55,2,1.361952,0.9861648,-0.1856349,346.1292,83.21723,188.932
2018-11-27 16:18:51:17.59,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.59,1,1.006493,1.021334,0.1485251,7.567794,346.6411,249.3482
2018-11-27 16:18:51:17.59,2,1.353155,0.986099,-0.1698546,345.3733,82.28857,189.8322
2018-11-27 16:18:51:17.63,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.63,1,0.9820676,1.053009,0.1504012,6.073589,344.9803,244.1157
2018-11-27 16:18:51:17.63,2,1.349108,0.9881297,-0.158969,346.9869,80.61252,190.5788
2018-11-27 16:18:51:17.67,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.67,1,0.9563912,1.086695,0.1540862,4.138162,342.6175,238.6652
2018-11-27 16:18:51:17.67,2,1.342538,0.9903907,-0.1500486,347.6402,80.72488,191.684
2018-11-27 16:18:51:17.71,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.71,1,0.9417076,1.105616,0.1573028,1.924242,341.6049,236.4268
2018-11-27 16:18:51:17.71,2,1.335552,0.9931193,-0.1447913,347.5393,80.66941,192.0011
2018-11-27 16:18:51:17.75,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.75,1,0.9270068,1.118623,0.1616391,0.1274813,340.5343,235.3278
2018-11-27 16:18:51:17.75,2,1.324317,0.9965373,-0.1366279,346.9727,80.63097,194.1163
2018-11-27 16:18:51:17.78,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.78,1,0.9193982,1.118621,0.1653715,359.5089,340.2705,235.428
2018-11-27 16:18:51:17.78,2,1.314865,0.9981438,-0.131803,346.3947,80.49921,195.0583
2018-11-27 16:18:51:17.82,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.82,1,0.9139106,1.104141,0.1709955,359.5706,340.2368,237.7207
2018-11-27 16:18:51:17.82,2,1.301786,0.9993402,-0.12638,346.4226,80.75838,195.5377
2018-11-27 16:18:51:17.86,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.86,1,0.913749,1.084543,0.1759642,0.06347467,340.5848,240.5946
2018-11-27 16:18:51:17.86,2,1.291151,0.9997199,-0.1238654,346.8951,81.26028,195.5691
2018-11-27 16:18:51:17.90,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.90,1,0.9202406,1.046588,0.1825227,2.306923,341.6888,247.0377
2018-11-27 16:18:51:17.90,2,1.275064,0.9986113,-0.1200568,347.6548,81.84937,195.0284
2018-11-27 16:18:51:17.94,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.94,1,0.9313578,1.012901,0.1881019,4.846449,343.0412,252.9094
2018-11-27 16:18:51:17.94,2,1.261827,0.9964719,-0.1168535,348.2274,82.18896,194.522
2018-11-27 16:18:51:17.98,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:17.98,1,0.9563246,0.9682158,0.1969336,6.390235,345.6942,262.0452
2018-11-27 16:18:51:17.98,2,1.241837,0.9908041,-0.1144444,349.1657,82.58424,193.2924
2018-11-27 16:18:51:18.02,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.02,1,0.9800967,0.9382044,0.2040223,7.476516,347.9882,269.1582
2018-11-27 16:18:51:18.02,2,1.226093,0.9865139,-0.112205,350.1325,82.60007,191.6918
2018-11-27 16:18:51:18.06,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.06,1,1.015613,0.9084429,0.2154886,8.081806,350.9153,278.1269
2018-11-27 16:18:51:18.06,2,1.208069,0.9835499,-0.1075082,349.6187,82.09623,190.0921
2018-11-27 16:18:51:18.10,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.10,1,1.042157,0.8971292,0.2234501,7.067949,353.3696,284.7683
2018-11-27 16:18:51:18.10,2,1.198216,0.9839784,-0.1026673,347.1629,78.69128,188.0445
2018-11-27 16:18:51:18.14,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.14,1,1.072262,0.893891,0.2315738,7.779948,359.5545,291.1734
2018-11-27 16:18:51:18.14,2,1.182087,0.985487,-0.1050269,349.9713,78.44529,189.6539
2018-11-27 16:18:51:18.18,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.18,1,1.087614,0.8965079,0.236824,8.798393,5.248698,293.8758
2018-11-27 16:18:51:18.18,2,1.168872,0.9873739,-0.1103218,348.8599,80.15665,188.4716
2018-11-27 16:18:51:18.22,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.22,1,1.094782,0.9040846,0.2435561,5.484774,8.988481,297.0668
2018-11-27 16:18:51:18.22,2,1.155804,0.9892023,-0.1115668,347.0325,81.69049,188.8803
2018-11-27 16:18:51:18.26,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.26,1,1.089459,0.907686,0.248105,4.406744,7.5938,296.7202
2018-11-27 16:18:51:18.26,2,1.148721,0.9907772,-0.1108803,347.0186,81.61059,187.8624
2018-11-27 16:18:51:18.30,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.30,1,1.0755,0.9127752,0.2516239,3.18162,8.847635,295.1451
2018-11-27 16:18:51:18.30,2,1.138535,0.9934162,-0.1097712,347.6778,82.42275,186.7654
2018-11-27 16:18:51:18.33,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.33,1,1.059808,0.9169983,0.2530648,3.203942,9.63257,293.4995
2018-11-27 16:18:51:18.33,2,1.131319,0.9944091,-0.1067627,347.6034,83.09551,186.7824
2018-11-27 16:18:51:18.37,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.37,1,1.032883,0.9217774,0.254343,2.51842,9.035045,290.2834
2018-11-27 16:18:51:18.37,2,1.123496,0.9939317,-0.1008038,347.6401,82.97178,186.5795
2018-11-27 16:18:51:18.41,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.41,1,1.000718,0.9256678,0.2543802,2.220272,6.395228,287.4385
2018-11-27 16:18:51:18.41,2,1.11674,0.9928324,-0.09441036,347.9151,82.26964,186.5986
2018-11-27 16:18:51:18.46,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:51:18.46,1,0.9753898,0.9291099,0.2530777,2.237836,3.771724,285.5434
2018-11-27 16:18:51:18.46,2,1.112132,0.9928465,-0.0884338,348.5915,82.28909,186.822
2018-11-27 16:18:52:18.50,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.50,1,0.9422549,0.9353024,0.2506843,2.633498,359.1374,283.1614
2018-11-27 16:18:52:18.50,2,1.10648,0.9930357,-0.08022326,348.9598,82.40942,187.1208
2018-11-27 16:18:52:18.54,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.54,1,0.9178582,0.9416859,0.2488007,2.162753,354.1911,281.3034
2018-11-27 16:18:52:18.54,2,1.102971,0.9936322,-0.07309824,348.8561,82.33212,187.2795
2018-11-27 16:18:52:18.57,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.57,1,0.8870161,0.9524919,0.2469168,0.1237986,346.6472,279.1396
2018-11-27 16:18:52:18.57,2,1.100171,0.9953051,-0.06255478,348.6914,82.41614,187.3673
2018-11-27 16:18:52:18.61,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.61,1,0.8662159,0.9620705,0.246207,357.9421,341.3297,277.5808
2018-11-27 16:18:52:18.61,2,1.098809,0.9961133,-0.05342275,348.48,82.31158,187.4242
2018-11-27 16:18:52:18.65,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.65,1,0.8423675,0.9753985,0.246246,355.0301,335.2359,275.2059
2018-11-27 16:18:52:18.65,2,1.097762,0.9958361,-0.03966373,348.2308,82.12717,187.5969
2018-11-27 16:18:52:18.69,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.69,1,0.8271865,0.9845608,0.2483324,353.2749,330.6779,273.4709
2018-11-27 16:18:52:18.69,2,1.097258,0.9952732,-0.02835304,348.2021,82.00559,188.1018
2018-11-27 16:18:52:18.73,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.73,1,0.81041,0.9954189,0.2509816,350.5634,324.8795,271.9865
2018-11-27 16:18:52:18.73,2,1.097581,0.9937152,-0.01064354,348.2846,81.66666,189.1846
2018-11-27 16:18:52:18.77,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.77,1,0.7946543,1.005394,0.2506217,347.8405,317.5953,270.8514
2018-11-27 16:18:52:18.77,2,1.09865,0.9912571,0.009714127,348.6867,81.24148,190.0937
2018-11-27 16:18:52:18.81,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.81,1,0.7823015,1.013456,0.2457309,344.5952,310.5468,270.8355
2018-11-27 16:18:52:18.81,2,1.100822,0.9919938,0.02420753,349.0213,80.48969,191.3773
2018-11-27 16:18:52:18.85,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.85,1,0.7662182,1.026946,0.233165,339.2398,298.8991,272.5894
2018-11-27 16:18:52:18.85,2,1.103567,0.9935948,0.04019433,347.2618,80.4758,190.2226
2018-11-27 16:18:52:18.89,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.89,1,0.7566015,1.038335,0.2223454,334.709,292.245,272.7086
2018-11-27 16:18:52:18.89,2,1.107562,0.9918035,0.0568518,345.9746,79.29405,189.4352
2018-11-27 16:18:52:18.93,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.93,1,0.7447973,1.053786,0.2089596,328.2972,285.1888,273.1019
2018-11-27 16:18:52:18.93,2,1.113551,0.9908861,0.07888132,346.6982,76.90157,189.3763
2018-11-27 16:18:52:18.97,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:18.97,1,0.7364122,1.06191,0.2028611,324.9313,280.7566,274.3802
2018-11-27 16:18:52:18.97,2,1.117588,0.9906551,0.09312481,346.88,75.48544,189.7371
2018-11-27 16:18:52:19.01,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.01,1,0.7248231,1.067605,0.2097223,324.2765,276.2314,277.6862
2018-11-27 16:18:52:19.01,2,1.121859,0.9928895,0.1092995,348.5643,74.21062,190.9455
2018-11-27 16:18:52:19.05,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.05,1,0.7225608,1.074335,0.2263212,322.2984,278.8221,275.9985
2018-11-27 16:18:52:19.05,2,1.123094,0.9948174,0.1185496,348.8011,73.54388,191.6098
2018-11-27 16:18:52:19.09,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.09,1,0.7186058,1.090054,0.259746,318.8774,280.9343,275.1776
2018-11-27 16:18:52:19.09,2,1.122134,0.9967999,0.1256654,349.6558,73.0798,191.7185
2018-11-27 16:18:52:19.12,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.12,1,0.716717,1.10415,0.2944776,316.8736,284.8947,274.4035
2018-11-27 16:18:52:19.12,2,1.1191,0.997537,0.1275045,350.5374,73.57827,191.3849
2018-11-27 16:18:52:19.16,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.16,1,0.7193998,1.121225,0.3519353,315.8181,295.8091,270.156
2018-11-27 16:18:52:19.16,2,1.102653,0.9950805,0.112343,350.8345,75.76701,190.2913
2018-11-27 16:18:52:19.20,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.20,1,0.7278311,1.131571,0.3994691,316.0728,305.8315,266.7833
2018-11-27 16:18:52:19.20,2,1.096295,0.99275,0.1127667,350.2712,77.18102,189.7542
2018-11-27 16:18:52:19.24,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.24,1,0.7489183,1.140662,0.4628232,315.9174,319.952,263.2019
2018-11-27 16:18:52:19.24,2,1.090871,0.9905455,0.113535,349.2687,78.84597,187.3815
2018-11-27 16:18:52:19.28,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.28,1,0.7800374,1.144515,0.5096077,316.6296,330.8613,261.4955
2018-11-27 16:18:52:19.28,2,1.089737,0.9913405,0.1146472,350.2021,77.72422,186.0987
2018-11-27 16:18:52:19.32,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.32,1,0.8223311,1.144089,0.5571295,319.3958,344.6633,258.9781
2018-11-27 16:18:52:19.32,2,1.083219,0.9920683,0.1140564,351.7659,80.67876,187.296
2018-11-27 16:18:52:19.37,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.37,1,0.8684371,1.140291,0.594161,321.0297,355.1475,259.518
2018-11-27 16:18:52:19.37,2,1.076604,0.9921575,0.1141837,350.8597,82.3868,187.6202
2018-11-27 16:18:52:19.41,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.41,1,0.905956,1.135067,0.6132238,322.4969,2.505937,260.2077
2018-11-27 16:18:52:19.41,2,1.073221,0.9918371,0.1148172,351.0866,83.06102,187.4397
2018-11-27 16:18:52:19.45,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:52:19.45,1,0.9593801,1.124614,0.6298583,325.4459,11.61589,261.7795
2018-11-27 16:18:52:19.45,2,1.069908,0.9912698,0.1178735,350.7726,83.59377,187.2771
2018-11-27 16:18:53:19.49,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.49,1,0.9966305,1.116135,0.6365563,327.4086,17.8167,263.3965
2018-11-27 16:18:53:19.49,2,1.068419,0.9902669,0.1210793,350.8781,83.36323,187.1281
2018-11-27 16:18:53:19.52,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.52,1,1.036043,1.105765,0.6408246,329.4451,24.1552,265.7162
2018-11-27 16:18:53:19.52,2,1.066768,0.9898694,0.1253099,351.3202,82.74234,186.7298
2018-11-27 16:18:53:19.56,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.56,1,1.059683,1.095993,0.6437538,332.1025,28.97733,266.9859
2018-11-27 16:18:53:19.56,2,1.066901,0.9898715,0.1303808,350.9962,82.10262,186.8821
2018-11-27 16:18:53:19.60,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.60,1,1.061519,1.093467,0.6461339,334.7049,30.86816,266.7827
2018-11-27 16:18:53:19.60,2,1.069049,0.9896536,0.133352,351.0219,81.52621,187.0462
2018-11-27 16:18:53:19.64,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.64,1,1.041921,1.093788,0.6504735,334.8511,27.94305,267.1687
2018-11-27 16:18:53:19.64,2,1.073424,0.989686,0.1356911,351.3773,81.02348,187.2276
2018-11-27 16:18:53:19.68,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.68,1,1.015694,1.094894,0.6531835,335.0935,23.86228,266.6103
2018-11-27 16:18:53:19.68,2,1.07698,0.9897097,0.1360802,351.0677,80.75909,188.0619
2018-11-27 16:18:53:19.72,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.72,1,0.9703963,1.09548,0.6533606,336.2531,17.56402,265.5012
2018-11-27 16:18:53:19.72,2,1.083237,0.9907916,0.1361918,350.9549,79.76379,189.1375
2018-11-27 16:18:53:19.77,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.77,1,0.913776,1.103812,0.6427423,334.7131,7.634046,264.9413
2018-11-27 16:18:53:19.77,2,1.090923,0.9927743,0.1380469,351.1477,77.88851,190.0933
2018-11-27 16:18:53:19.80,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.80,1,0.8683754,1.111296,0.6255352,333.2237,358.6662,264.7209
2018-11-27 16:18:53:19.80,2,1.096234,0.993395,0.1396539,350.9531,76.23634,190.7607
2018-11-27 16:18:53:19.84,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.84,1,0.8120172,1.122436,0.5900291,331.1848,348.2214,263.5752
2018-11-27 16:18:53:19.84,2,1.101957,0.9930313,0.1403365,351.5716,74.24657,191.1633
2018-11-27 16:18:53:19.88,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.88,1,0.7741678,1.12942,0.5547215,328.995,339.6262,263.1803
2018-11-27 16:18:53:19.88,2,1.103867,0.9927421,0.1382504,352.6161,73.46835,191.1304
2018-11-27 16:18:53:19.92,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.92,1,0.7347167,1.134336,0.4989082,327.0903,328.0755,263.2684
2018-11-27 16:18:53:19.92,2,1.102788,0.9926948,0.1323977,353.0028,73.44134,190.7258
2018-11-27 16:18:53:19.96,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:19.96,1,0.7160496,1.134631,0.4530525,325.5691,320.1047,263.1482
2018-11-27 16:18:53:19.96,2,1.100435,0.9923225,0.1272585,353.3739,73.6338,190.8565
2018-11-27 16:18:53:20.00,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:20.00,1,0.7021122,1.130147,0.3889223,324.8267,309.7964,263.4529
2018-11-27 16:18:53:20.00,2,1.09572,0.9902834,0.118772,352.8679,73.56615,190.6027
2018-11-27 16:18:53:20.04,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:20.04,1,0.6984867,1.120879,0.3269094,323.8806,300.3386,263.9691
2018-11-27 16:18:53:20.04,2,1.089503,0.9881189,0.1072151,352.9814,73.85462,189.8398
2018-11-27 16:18:53:20.09,0,0.7359911,1.022982,-0.2899447,35.58832,201.3229,157.8284
2018-11-27 16:18:53:20.09,1,0.7006582,1.110252,0.2830603,324.4235,294.0955,264.3364
2018-11-27 16:18:53:20.09,2,1.083721,0.9861867,0.09629118,353.1142,74.13245,189.1643
2018-11-27 16:18:53:20.13,0,0.6420888,1.081489,0.04027992,1.49306,236.9918,140.2964
2018-11-27 16:18:53:20.13,1,0.7084062,1.096395,0.2317969,325.1307,287.6249,264.4475
2018-11-27 16:18:53:20.13,2,1.075078,0.9835262,0.07809275,353.2209,74.74043,188.4991
2018-11-27 16:18:53:20.17,0,0.6492733,1.061155,0.0248602,5.84417,237.1948,141.5137
2018-11-27 16:18:53:20.17,1,0.7146105,1.081301,0.1863635,328.0196,284.8172,263.143
2018-11-27 16:18:53:20.17,2,1.06572,0.9810362,0.05599684,353.2502,75.44962,188.5733
2018-11-27 16:18:53:20.21,0,0.6516129,1.050607,0.01178074,8.625256,237.7645,140.4437
2018-11-27 16:18:53:20.21,1,0.7161309,1.074394,0.1563864,327.093,281.8231,264.3087
2018-11-27 16:18:53:20.21,2,1.059338,0.9790095,0.03635997,352.9845,75.87496,188.1357
2018-11-27 16:18:53:20.25,0,0.6482418,1.043518,-0.008940518,10.06283,238.2376,138.664
2018-11-27 16:18:53:20.25,1,0.711543,1.071076,0.1251008,325.4495,279.7866,265.2245
2018-11-27 16:18:53:20.25,2,1.052647,0.9790623,0.01029652,352.8481,77.1254,187.3284
2018-11-27 16:18:53:20.32,0,0.630914,1.051047,-0.06294137,6.713909,237.6244,137.7778
2018-11-27 16:18:53:20.32,1,0.6899356,1.084223,0.1068019,323.3087,283.0298,266.6541
2018-11-27 16:18:53:20.32,2,1.043043,0.9862952,-0.03853542,352.9658,80.38613,189.942
2018-11-27 16:18:53:20.37,0,0.6213194,1.056218,-0.09050733,5.287817,234.6822,137.7509
2018-11-27 16:18:53:20.37,1,0.6786841,1.095272,0.1132951,321.5171,287.7065,266.5323
2018-11-27 16:18:53:20.37,2,1.037598,0.9892631,-0.06009346,351.865,82.76701,189.4107
2018-11-27 16:18:53:20.41,0,0.6078157,1.063012,-0.1283804,6.486383,229.2873,137.277
2018-11-27 16:18:53:20.41,1,0.6666325,1.111616,0.1344914,318.5984,295.719,267.1392
2018-11-27 16:18:53:20.41,2,1.032695,0.9926509,-0.0813902,350.6347,84.6629,190.2469
2018-11-27 16:18:53:20.45,0,0.5963724,1.071283,-0.1671422,6.571163,225.2878,137.0538
2018-11-27 16:18:53:20.45,1,0.6596596,1.127813,0.169155,315.1771,306.9264,266.8217
2018-11-27 16:18:53:20.45,2,1.027824,0.9951442,-0.1002386,350.8136,85.45325,189.0067
2018-11-27 16:18:54:20.49,0,0.5906458,1.080223,-0.2034585,7.960057,218.6953,136.9488
2018-11-27 16:18:54:20.49,1,0.6547704,1.140479,0.2105234,313.8666,320.837,265.3457
2018-11-27 16:18:54:20.49,2,1.024227,0.9958963,-0.1153565,351.3629,86.2709,188.0538
2018-11-27 16:18:54:20.53,0,0.5867747,1.086628,-0.2302888,7.361026,215.3549,137.7381
2018-11-27 16:18:54:20.53,1,0.6683784,1.148249,0.2508066,313.2213,332.6903,263.7462
2018-11-27 16:18:54:20.53,2,1.021619,0.9963422,-0.1253853,351.7981,86.82553,187.2817
2018-11-27 16:18:54:20.57,0,0.5909413,1.09187,-0.2596894,8.663107,209.2199,138.6863
2018-11-27 16:18:54:20.57,1,0.6847155,1.153745,0.3016782,314.098,347.8443,263.006
2018-11-27 16:18:54:20.57,2,1.019254,0.9970583,-0.1353732,352.2261,87.28663,186.4784
2018-11-27 16:18:54:20.61,0,0.5927547,1.09359,-0.2802435,9.603963,205.1752,138.9839
2018-11-27 16:18:54:20.61,1,0.7042115,1.154435,0.3401662,315.6049,359.9143,262.2791
2018-11-27 16:18:54:20.61,2,1.017119,0.9971554,-0.1418355,351.8765,87.51105,186.4396
2018-11-27 16:18:54:20.65,0,0.6002724,1.093733,-0.3025735,9.476869,200.6982,139.476
2018-11-27 16:18:54:20.65,1,0.7405953,1.150993,0.3877628,318.7891,14.73485,262.9842
2018-11-27 16:18:54:20.65,2,1.014226,0.9965467,-0.1491242,350.2276,87.11298,186.2797
2018-11-27 16:18:54:20.69,0,0.6085236,1.092203,-0.3167291,9.360107,197.3551,139.6194
2018-11-27 16:18:54:20.69,1,0.7747968,1.146453,0.41842,320.2268,25.24722,264.1636
2018-11-27 16:18:54:20.69,2,1.013717,0.9963291,-0.1524816,350.8134,86.76308,186.6227
2018-11-27 16:18:54:20.73,0,0.6234236,1.087613,-0.333037,9.624408,193.2424,139.9634
2018-11-27 16:18:54:20.73,1,0.8251659,1.138565,0.4511133,320.1982,35.67648,268.9085
2018-11-27 16:18:54:20.73,2,1.013202,0.9956571,-0.156421,351.7169,86.14491,186.984
2018-11-27 16:18:54:20.77,0,0.6427361,1.08016,-0.3473664,10.91797,188.8768,139.8796
2018-11-27 16:18:54:20.77,1,0.8814665,1.127401,0.4739613,318.4569,45.20353,273.7609
2018-11-27 16:18:54:20.77,2,1.011984,0.9948491,-0.159902,352.0957,85.89549,187.8328
2018-11-27 16:18:54:20.81,0,0.6605363,1.073989,-0.3569699,12.79517,184.6975,139.3254
2018-11-27 16:18:54:20.81,1,0.9257357,1.118653,0.4843049,317.2744,49.83143,278.9579
2018-11-27 16:18:54:20.81,2,1.010062,0.9938788,-0.1627637,352.1023,85.78543,188.6614
2018-11-27 16:18:54:20.85,0,0.6855495,1.066609,-0.3684137,12.90867,180.9479,138.9018
2018-11-27 16:18:54:20.85,1,0.9833071,1.106616,0.489796,315.8324,55.54713,284.8753
2018-11-27 16:18:54:20.85,2,1.007954,0.9926388,-0.1654668,352.1391,85.56821,189.9218
2018-11-27 16:18:54:20.89,0,0.7051909,1.061779,-0.3759671,13.47876,177.8521,138.0678
2018-11-27 16:18:54:20.89,1,1.026677,1.096765,0.4883037,316.5192,62.20399,286.4031
2018-11-27 16:18:54:20.89,2,1.007971,0.993364,-0.1663759,352.1425,85.37495,190.5377
2018-11-27 16:18:54:20.93,0,0.7325045,1.056281,-0.382639,13.80564,174.0783,137.0394
2018-11-27 16:18:54:20.93,1,1.079799,1.085202,0.4794321,316.892,68.52756,289.8743
2018-11-27 16:18:54:20.93,2,1.00899,0.9966239,-0.1668883,352.7158,84.79716,190.955
2018-11-27 16:18:54:20.97,0,0.7552093,1.053418,-0.3860573,14.77627,170.1875,134.2697
2018-11-27 16:18:54:20.97,1,1.119806,1.076438,0.4693103,314.4047,72.2746,293.4683
2018-11-27 16:18:54:20.97,2,1.011989,0.9965982,-0.1648458,351.3104,83.43865,191.4369
2018-11-27 16:18:54:21.01,0,0.7675214,1.054631,-0.3863137,14.17328,169.4282,133.0617
2018-11-27 16:18:54:21.01,1,1.139592,1.070821,0.4630388,313.6093,72.40498,296.902
2018-11-27 16:18:54:21.01,2,1.016402,0.9955922,-0.1638162,351.7504,82.24005,191.2775
